ID	Ion_mode	Q1	Q3	RT	Compound_name	Class_I	Class_II	Disease1	Disease2	Disease3	Disease4	Disease5	Disease6	Disease7	Disease8	Disease9	Disease10	Disease11	Disease12	Disease13	Disease14	Disease15	Disease16	Disease17	Disease18	Disease19	Disease20	Disease21	Disease22	Disease23	Disease24	Disease25	Disease26	Disease27	Disease28	Disease29	Disease30	Disease31	Disease32	Disease33	Disease34	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control14	Control15	Control16	Control17	Control18	Control19	Control20	Control21	Control22	Control23	Control24	Control25	Control26	Control27	Control28	Control29	Control30	Control31	Control32	Control33	Control34
EPT1365	Negative	547.36363	-	-	unknown	unknown	unknown	205311.81	602469.461	465334.709	507685.982	716133.655	705813.048	268997.933	853063.142	371718.128	413468.478	565239.414	760212.736	574703.929	874151.039	390837.68	801932.904	685126.502	478441.072	428205.839	529760.505	646956.457	1092952.84	1046245.281	2033048.019	806298.456	1757657.368	910943.588	577078.872	860974.847	345368.774	1377239.952	1495804.605	378744.591	385990.704	1873901.147	1524095.044	1843999.827	607124.695	1174313.915	873279.835	570653.59	1648866.559	1278114.534	1611661.487	1356738.458	995756.26	1379285.736	1938168.757	1699270.415	1989237.154	463944.08	657198.978	400701.313	1040217.233	1667731.684	2342075.054	2126484.805	833413.071	1179254.285	1078625.654	595629.503	1711786.462	1400111.264	503258.299	389154.721	2218826.28	454359.309	1298019.831
EPT1367	Negative	548.29846	-	-	unknown	unknown	unknown	422969.465	217788.336	296395.168	688548.03	365270.647	599360.337	966501.25	485713.083	457176.078	120923.097	545207.232	583761.063	320606.803	412551.473	543620.474	528276.504	745950.165	147248.866	1314703.814	1073470.836	591867.692	520846.015	576050.779	288258.174	488696.803	597155.294	398850.358	267542.774	189217.023	127536.372	169013.491	350703.682	126361.985	276799.71	612149.219	335183.774	503313.226	474053.635	249829.924	623605.466	743523.691	394319.55	125032.205	107487.26	261893.604	322161.183	471517.126	535181.203	228082.342	386292.763	343593.231	478635.076	546982.709	383649.562	385395.361	606584.209	614582.569	395057.793	906571.536	347072.427	316927.515	634686.524	204562.335	342411.819	803298.825	331403.996	709505.309	285040.315
EPT1368	Negative	549.0507	-	-	unknown	unknown	unknown	7623998.293	4811198.38	5603045.129	5180837.795	3784563.152	3927119.437	843.792	5397932.488	6428425.397	4364588.685	5760721.684	385119.95	5864474.105	3889327.607	591239.038	1955218.11	5144862.969	587166.935	2530269.174	2107341.508	3916529.788	3735492.415	3349507.18	4580863.476	2601052.16	2798991.658	3827190.16	3467139.372	5743537.665	4061543.751	5498465.813	7365755.324	4722683.064	2585248.876	2631838.357	1833358.884	3733071.532	3909424.03	3375388.481	2466439.303	3080213.691	1231188.849	4019414.204	3565071.416	3348506.054	3502471.619	5734338.537	4058498.209	3870895.325	2858465.66	4879234.323	2904286.2	1993645.763	4991059.103	2946069.553	2148894.914	2956915.501	2907633.598	2835322.715	3177239.094	2500001.614	2782764.874	3672939.568	4235611.946	7769847.441	5021290.023	2881196.065	4633894.358
EPT1369	Negative	549.12499	-	-	unknown	unknown	unknown	145812.769	185836.401	209233.407	340831.9	260242.726	130172.04	128680.805	194453.284	352195.857	387504.331	128289.287	67255.795	152610.186	161708.181	436796.33	104044.123	171355.871	98920.174	466269.52	214140.526	120604.493	259237.746	204735.436	112388.114	242421.334	218338.257	40985.7	331914.109	159964.653	382885.222	103284.097	129484.372	225687.3	286843.737	121271.16	279844.576	256594.524	154293.042	282057.544	224558.354	293195.865	481513.354	748354.646	138834.293	109289.599	174689.056	121286.66	178797.34	472345.036	174456.759	135573.008	211736.666	172831.841	80452.293	758224.896	178756.84	52378.208	219061.541	70856.884	86807.116	210310.803	180117.866	133655.296	187630.249	216493.021	306852.366	195422.706	194345.492
EPT1370	Negative	549.22035	-	-	unknown	unknown	unknown	51798.027	20632.027	44452.341	6557.935	87268.286	24341.952	2562.026	24339.187	26339.283	32622.243	47339.306	37896.896	20834.419	34517.86	22699.243	41269.321	76478.948	54726.159	21057.571	11822.441	21465.372	22560.03	21123.628	9728.341	35639.275	76851.573	37189.994	41860.582	29798.781	27714.63	34995.671	19853.601	13301.351	69620.102	73918.523	34623.893	21881.618	31850.297	34326.851	60236.665	45961.626	111118.543	37392.122	31000.442	27534.457	41701.621	29950.356	8901.901	31061.539	17201.453	54036.083	52316.873	70211.933	43587.055	21729.84	40309.774	26014.017	40865.797	21184.674	13107.537	16699.835	73359.758	56041.279	54559.066	63995.836	21885.741	23634.598	41720.94
EPT1371	Negative	549.28972	-	-	unknown	unknown	unknown	11560.287	89138.104	90212.792	102527.986	19800.014	60733.934	14554.567	61855.948	57175.645	94143.369	104676.799	56404.699	49957.183	71920.013	24477.112	53025.203	96566.281	57539.576	119644.785	55541.042	70700.385	83532.742	69363.734	77401.179	33136.246	46261.662	291780.666	61260.841	76780.744	45646.952	761103.635	168200.359	24418.568	6168.472	157448.08	25661.679	17535.874	29002.016	84441.654	32083.992	50139.386	52496.526	15788.179	85487.292	113664.625	107142.949	79654.216	74697.004	1180059.728	34728.79	821768.544	77267.776	107072.768	58051.023	30007.737	281619.357	414933.675	19069.075	51905.341	37948.287	123810.964	63959.667	45906.177	84663.739	15395.612	189431.622	55079.778	147915.441
EPT1373	Negative	550.26773	-	-	unknown	unknown	unknown	153461.636	153468.661	234919.64	137630.984	56081.02	219271.261	122196.683	375638.887	252987.245	117252.718	217932.53	189833.87	286108.416	243103.069	103402.692	106457.683	159444.444	140451.994	345383.028	661692.748	178742.948	353274.1	74427.091	108634.733	232778.682	158583.178	96107.163	172921.626	123826.871	128624.625	300746.041	80465.998	123418.346	188835.114	176171.038	143566.931	181020.195	125759.556	258232.988	327845.905	264641.822	100456.415	145793.113	112110.575	79780.252	187344.323	192524.933	209638.225	284771.045	77994.128	173302.302	264702.14	164519.225	93637.644	126272.461	238850.239	259334.091	264714.009	168588.772	126715.964	185261.301	264068.411	91730.643	220081.521	121627.059	320036.19	272153.875	223519.843
EPT1374	Negative	550.27354	-	-	unknown	unknown	unknown	138884.69	113507.149	180012.474	147868.255	65467.521	173719.751	104130.986	313524.592	223769.942	127425.356	130248.117	157524.672	268793.983	175781.962	142917.994	73693.413	93275.054	157008.881	291379.421	443901.876	127502.427	282826.095	92453.456	82644.819	199104.252	96648.692	73692.016	168118.768	76184.516	121161.625	164547.109	83877.782	125117.432	151543.836	181035.255	116530.293	129581.29	95744.597	229972.354	405390.949	159571.493	96327.637	108966.491	104777.571	51532.418	230242.003	210667.26	143680.49	219152.39	77840.051	180047.539	169156.207	169742.22	68079.965	92508.607	265378.552	167712.941	160985.299	154628.88	105121.976	102616.483	210139.128	73241.944	198677.175	99809.877	201782.282	191360.25	243521.116
EPT1375	Negative	550.31112	-	-	unknown	unknown	unknown	52714.661	90003.275	59688.247	53540.836	34426.752	59495.864	33206.179	171320.651	74544.176	29150.262	69894.922	60540.283	96529.298	71291.873	50153.329	23254.167	67440.379	90381.018	113167.35	154064.665	82360.418	109165.726	57149.399	49671.486	54749.665	70608.508	37061.361	31721.459	40452.634	59552.197	41214.629	63355.838	68036.222	40643.151	115458.923	77710.016	82907.205	43826.57	99775.196	173528.562	82447.809	46427.107	60616.657	49093.978	19292.923	60255.924	102836.115	91073.299	72341.827	38209.033	72511.348	59957.723	116898.128	43419.248	93335.793	81358.938	71858.569	95409.304	65181.015	18562.866	7885.924	50606.259	30220.155	47244.33	81197.458	45179.019	75676.519	37207.72
EPT1378	Negative	551.2134	-	-	unknown	unknown	unknown	63351.061	162298.013	39450.035	235125.363	200549.088	218171.308	209587.062	117204.414	258763.47	137185.378	226570.734	124554.499	48108.138	149809.199	218079.309	27910.79	99061.205	62524.005	190328.714	244813.312	167942.73	221729.609	505349.091	110472.482	194866.828	204916.675	134983.341	184228.951	462884.261	323640.469	71948.616	145856.095	151734.119	143662.264	123582.675	136474.179	245034.036	177810.819	150617.942	241336.782	169840.168	246477.101	251454.217	116391.493	101671.586	223631.805	392594.855	91282.711	152402.867	335058.057	111150.976	168770.517	132795.69	71022.92	692871.866	99065.774	48656.481	107107.36	140688.83	245472.416	270046.301	349755.22	96136.64	91934.917	295152.401	89734.054	85218.248	75949.124
EPT1380	Negative	551.41994	-	-	unknown	unknown	unknown	95787.19	44207.523	94335.082	66930.015	58054.056	101336.844	19132.286	75804.148	89362.614	108125.267	88205.218	67369.362	104079.672	53008.19	61449.527	65786.454	135977.372	110449.265	156731.722	95992.839	167725.403	99897.384	1781.821	155888.901	275761.688	146443.599	72412.718	80901.333	69632.411	97128.564	78954.906	70033.342	170100.687	63731.139	14446.619	98017.481	70351.634	90438.993	144164.587	103590.936	161679.355	72694.179	124628.29	110736.495	3861.913	100592.376	81845.652	90474.536	113258.459	91301.003	81283.975	129588.78	67749.652	46838.274	44023.708	39247.404	78324.732	127738.338	96652.509	108345.42	80315.905	113815.813	96874.45	84112.472	102268.164	196192.685	130161.389	103074.261
EPT1381	Negative	552.1735	-	-	unknown	unknown	unknown	7263194.452	9916439.504	14154362.41	9358212.345	1683340.337	5472679.898	3133.894	21652456.62	9369466.338	14417501.33	5006160.513	6009014.061	14300049.64	6260285.223	3753632.146	8335652.662	4851663.049	4711829.426	8829722.793	10172902.81	5774027.682	8391200.6	1296123.104	3464689.629	10837518.36	14203455.94	14226326.7	10892966.93	11037557	24428790.89	19550729.42	11647705.47	10664058.13	12126838.14	18159115.31	4255094.956	9648750.997	2881010.503	8004334.949	8800345.587	9317955.908	1374360.116	11887355.25	12101368.78	2157776.261	19572596.77	5069326.28	5279589.011	7882562.117	8579795.89	9840417.239	9430744.421	5376643.436	3229215.65	2140980.455	1278122.073	13581318.21	8194607.918	3102518.169	13967988.7	21771707.75	11930778.15	13936480.11	25644747.26	13270188.29	9498454.594	3855509.797	19017332.93
EPT1382	Negative	552.20225	-	-	unknown	unknown	unknown	206804.945	233943.244	323675.258	329934.686	207542.198	703960.543	93871.346	204747.697	280486.58	378369.229	478401.011	245682.497	374236.95	290367.469	330901.184	474227.316	440281.96	718571.243	868865.379	696249.071	525284.836	819902.809	28762.244	1003801.515	978142.573	888594.921	249373.012	455350.196	405263.541	335417.46	285079.975	235281.096	812105.095	122715.381	78124.387	335927.488	234812.487	581624.031	299212.968	252075.373	639130.667	544316.968	420299.009	566217.655	104940.525	865583.684	202423.115	445769.345	587324.362	442821.206	266536.287	785332.03	434606.415	301740.649	122370.421	141406.751	1061711.423	379033.902	745553.116	847754.611	945697.599	423393.349	473037.904	282655.715	189711.046	678359.444	616043.47	567086.315
EPT1383	Negative	552.32882	-	-	unknown	unknown	unknown	427670.647	200327.281	317515.833	297776.17	120379.022	657597.911	60096.422	168429.526	505240.708	309146.75	290271.013	457893.426	282278.403	106773.39	365991.071	225957.832	538779.042	307642.819	856188.183	353249.284	487225.618	229055.927	93290.854	150861.903	232202.727	195861.812	44617.288	172050.042	161132.607	143079.589	153319.741	207677.791	158619.196	223235.261	400827.549	370369.458	159181.453	54033.142	370804.156	255772.709	512711.26	222093.067	346661.522	221143.956	336184.327	291932.806	147492.558	184200.736	278081.657	147511.777	254787.748	186686.5	124230.319	179045.73	108019.461	242421.386	185889.459	192502.383	191640.273	115717.155	272566.265	255861.164	202593.457	439728.173	40929.313	388810.133	254951.732	745462.213
EPT1384	Negative	552.32989	-	-	unknown	unknown	unknown	56727.822	81167.655	244351.427	71332.207	59257.219	131566.995	82443.949	80794.621	82526.243	208612.962	149860.536	127854.273	191517.307	52868.031	112422.271	162577.876	148498.795	129779.84	265992.99	182867.112	224444.726	112626.01	58455.88	86063.352	511986.659	90216.769	88429.015	124766.451	103584.295	105834.78	121582.435	72148.138	130115.038	82870.356	121729.346	108690.833	65999.104	76421.252	275822.699	160863.828	116251.36	107708.821	259881.002	186083.539	91411.138	104098.917	100528.213	137156.542	94831.269	121892.4	153636.563	303638.011	116474.042	46122.253	31946.36	118402.498	147807.794	157954.693	75302.69	164392.359	176018.389	134522.999	47925.565	212675.845	57815.766	260294.875	197220.61	227325.026
EPT1385	Negative	553.17694	-	-	unknown	unknown	unknown	536661.327	608705.77	444241.338	410549.863	953209.254	555935.671	647.325	815105.993	840028.909	627680.534	734202.223	432417.764	495783.815	871300.142	864024.871	356906.505	928883.846	335604.947	310858.289	1427530.638	545967.967	302695.115	601219.86	435822.479	763647.233	508145.273	319530.997	522302.629	440585.096	228566.059	313025.916	476348.332	571957.532	398917.402	329006.982	625534.773	481139.844	859311.448	343212.296	576935.898	326265.368	711848.911	657992.291	624727.609	408274.482	391277.765	420837.344	533653.753	337113.898	438274.793	446464.813	505797.572	417250.535	341321.361	679969.178	495543.096	633987.512	419475.724	700622.354	699898.129	473903.25	597902.621	516384.518	1579.502	316687.805	635860.031	542449.062	597379.094
EPT1386	Negative	553.35104	-	-	unknown	unknown	unknown	4076680.835	4886348.196	6277456.562	7622112.37	5612874.756	5692632.644	2932389.951	7700687.438	5873602.147	5426739.135	6562879.908	8471931.422	5762140.153	6395493.61	5779473.952	6427702.686	7215609.787	5862249.37	5280708.953	4352844.939	5999256.12	8954986.935	9028155.287	8283484.335	7739224.595	8290387.769	7281248.684	6146519.77	5439530.246	4049349.297	9026221.922	9213160.844	4379566.389	6000728.596	11066591.42	8031000.662	9376601.461	6771456.232	8382767.846	7420539.441	5598177.118	8808709.361	6871761.615	9802383.863	6032101.798	5393281.586	10043634.81	10875823.48	10825847.42	8710824.489	4714386.595	5417218.859	7931102.582	6612910.433	8320007.403	10510220.55	7391591.175	7081434.35	7394843.215	7472995.895	5009042.164	8639201.105	8423141.441	6971433.379	5509540.309	11681918.43	6889839.964	9006405.247
EPT1387	Negative	554.1324	-	-	unknown	unknown	unknown	4115760.294	3105005.375	6140955.837	3831863.858	787235.709	2261669.28	1287.671	9261071.931	2834108.952	5597531.121	1686236.157	2289097.252	4919385.901	2162172.111	1051382.579	2914048.057	1599928.866	1234114.234	3580532.085	3638020.676	2247381.985	2795141.183	340419.802	1717553.088	3377827.335	6488992.53	4695129.949	4726356.138	4262730.755	14659519.45	12130370.34	4054328.874	5589185.994	4421005.454	6102475.237	1266376.822	2643640.991	908771.522	3053816.729	1870704.538	3080631.451	572066.622	5704710.537	4356374.431	1081609.896	7518536.201	2091747.527	1396563.218	2713340.689	2407371.232	4012693.841	3526033.411	3283566.938	2494586.101	591146.693	418169.971	5291317.676	3027413.218	899090.202	6465170.911	9085122.354	4011787.072	5101450.116	11455443.81	3559687.55	3308690.392	1057141.122	8621154.412
EPT1388	Negative	554.17364	-	-	unknown	unknown	unknown	1159995.89	191706.058	1295062.095	1660113.424	1520520.3	1446275.212	233187.581	1843598.924	2223970.086	3789995.35	1806454.751	942323.31	671642.68	580872.108	1177271.822	214068.934	494701.509	424708.565	2948776.455	1938612.124	750805.567	2386106.643	378294.867	306591.78	1219974.44	651443.841	366350.275	1443596.3	987975.539	1995284.553	1777087.175	148422.228	1155264.119	1820394.472	1636167.696	766381.52	883262.831	93032.684	2579847.287	740534.212	1963520.228	389058.224	3122286.481	343373.779	1034215.745	4207792.796	1916605.545	302537.216	1200687.578	1586852.312	1310769.985	1783896.279	2658943.447	1614152.807	234621.621	420152.989	183743.086	1369641.784	261052.423	486101.072	2259013.192	1113141.017	294959.514	4821292.295	250001.703	1057078.909	1030535.733	2122869.527
EPT1389	Negative	554.28248	-	-	unknown	unknown	unknown	11737.467	11181.814	24771.076	38802.902	6381.124	45535.725	5818.428	24193.74	32451.957	18519.967	39872.865	12883.566	21071.66	48734.308	31002.916	21745.341	40994.158	23492.102	30499.947	12185.806	20485.386	17672.671	44930.993	9708.991	21272.049	21562.77	29256.17	30236.072	10264.324	22776.347	41125.042	43255.24	28524.43	57819.094	25923.106	32380.932	39528.921	38224.643	38323.28	19127.283	29529.645	57501.014	47122.344	55175.35	23914.199	10207.342	2434.324	8764.829	28444.931	27370.066	19024.452	67387.211	53954.872	17134.569	17584.285	37650.319	19577.952	42993.93	38452.422	53523.38	35057.727	7792.848	32429.829	34446.122	11726.632	55669.137	23490.905	36709.322
EPT1390	Negative	554.28304	-	-	unknown	unknown	unknown	67083.899	91012.478	175595.555	26159.435	34240.034	91785.383	230022.646	151364	237875.773	117335.142	204966.708	124914.912	100536.242	159297.989	199258.713	44852.291	106212.276	144733.359	152913.106	219192.874	189018.319	60864.481	77551.612	75854.035	241412.46	160786.149	75933.383	112691.856	79253.668	233254.352	31970.197	84057.314	191052.48	303574.743	111416.72	55661.926	66826.008	141453.489	332005.259	139527.562	118808.471	92972.362	104012.569	262287.82	90181.103	119578.41	71679.073	79695.34	155251.334	83793.139	60563.841	204407.768	129830.426	40147.317	105166.694	132448.112	49530.973	150488.804	91220.794	66322.532	76214.466	186312.191	78543.723	117681.215	87689.951	216915.205	62342.568	122560.501
EPT1391	Negative	555.11443	-	-	unknown	unknown	unknown	59871.403	8061.669	10035.494	111628.964	17226.384	62747.467	44469.916	47882.535	10474.684	18648.331	27875.937	34520.611	24737.32	32540.904	28669.824	108522.591	11745.455	36910.683	43492.003	27309.952	74304.109	79080.561	111840.435	120164.173	107369.647	99810.554	97584.631	96575.102	91289.612	97767.914	157089.017	57417.184	23862.649	105050.997	96145.717	37331.884	25197.547	26883.81	135631.192	55801.454	106929.46	168205.818	60560.514	83651.968	121816.792	63516.312	109267.605	50729.417	105029.797	103435.363	66100.163	98215.923	69654.636	69989.306	86309.021	116615.841	144563.284	139691.823	127942.857	114181.876	123074.792	77843.756	142282.743	98092.991	90440.56	155215.571	65025.021	110142.259
EPT1392	Negative	555.11878	-	-	unknown	unknown	unknown	125845.586	90003.577	159887.453	158647.857	114723.848	140707.286	56923.62	135535.591	426597.82	114661.705	1192407.254	76312.676	91585.289	138992.432	1543633.96	140783.146	196219.164	102378.362	376667.416	118107.593	484921.763	176297.286	94548.016	128477.787	161923.547	90196.47	79285.003	211833.44	100872.541	108278.065	77292.595	184648.79	166248.773	165800.838	164913.528	2689942.945	165604.891	126908.809	137356.338	86636.666	4206974.502	1116748.891	87942.161	146531.458	67628.42	77805.453	148323.767	1193048.679	103159.823	180103.188	163641.822	124317.593	142237.987	88276.691	599720.527	183851.371	283638.965	155099.237	230921.16	429290.608	94755.601	141215.341	170487.307	1550659.738	129225.612	157420.957	82411.358	208911.095
EPT1393	Negative	555.20002	-	-	unknown	unknown	unknown	18989.5	15494.379	7620.675	17249.295	11515.08	14341.481	12672.712	27292.962	35631.505	127096.944	24325.591	31392.397	9349.165	17820.97	26914.604	4582.84	12051.064	19613.729	19873.906	12815.336	7115.381	19087.964	9206.139	20498.423	9931.238	9947.032	11688.248	36593.307	10592.152	19652.731	4683.509	16029.853	24010.82	32277.758	23433.931	23162.554	18355.451	11716.257	18169.84	15788.162	39099.723	10538.489	3508.46	10920.647	13191.074	28484.883	9234.647	8805.175	42977.537	91900.494	17196.007	11575.168	24582.58	3518.499	23000.772	6960.253	6373.011	25812.662	13784.045	12867.17	29854.7	10548.328	9359.592	19823.983	14462.956	15066.753	12068	14655.944
EPT1394	Negative	556.01509	-	-	unknown	unknown	unknown	37069.846	42488.508	33955.602	33793.827	88960.075	39182.004	1068.294	54145.412	51295.083	43926.829	38908.514	29928.011	38376.607	46637.435	45682.709	23721.427	49209.307	10722.271	14944.854	62659.766	41257.649	12966.84	29961.822	20030.708	47190.174	14533.786	25455.511	23114.858	37634.072	23617.279	30969.751	33110.697	43078.745	12635.792	18866.817	25016.872	35516.388	80138.245	17685.544	55785.839	16696.162	34725.565	44657.483	49692.02	16646.611	26922.881	18195.44	17432.434	14186.448	14271.874	39784.236	46602.768	21987.454	29532.411	42594.623	28836.901	25911.414	19879.307	32520.845	40235.592	65138.672	61903.213	27008.921	30564.23	23375.537	35654.663	38073.54	61464.037
EPT1395	Negative	556.14976	-	-	unknown	unknown	unknown	43564.292	59055	34865.562	33356.859	106394.478	51365.368	1910.451	82306.589	64088.18	45945.032	66622.966	34859.536	58899.361	53446.956	49755.88	35944.489	65587.625	8218.277	23006.831	89566.886	55271.358	16920.738	27390.153	26740.215	43200.506	16620.84	31937.717	30453.645	50775.518	25825.574	50594.145	47014.948	49451.615	16963.936	21018.498	42496.858	37225.975	100149.125	19273.351	69991.872	28023.877	35634.84	51620.272	55982.944	22775.825	31336.793	18513.46	31421.966	14558.175	12716.783	38012.46	55955.432	27829.789	21606.888	45328.798	38201.684	32247.902	23326.239	40047.335	54895.308	101493.299	61364.404	27558.612	45843.136	26752.834	34564.272	40049.198	79305.795
EPT1396	Negative	556.15009	-	-	unknown	unknown	unknown	3342.743	1668.086	15780.169	20371.139	18546.041	6505.53	1440.973	20233.785	16596.399	26848.614	14736.064	10064.671	21181.961	12998.696	9117.145	9358.253	8422.742	17152.83	9195.251	9464.881	6716.341	13103.191	6320.409	4143.579	6288.673	7599.659	20807.707	6796.824	17447.172	16246.402	13618.383	3376.987	10939.74	12568.114	12966.611	3393.937	4618.486	4333.117	5864.154	17257.669	10288.72	1847.448	7468.092	18894.893	21331.91	14277.689	7140.933	5933.608	6380.661	5450.825	5426.165	12327.713	19295.169	4989	2047.909	10132.421	4596.248	9187.332	1698.909	3721.165	21626.161	7004.579	8348.939	21611.712	6731.737	2973.408	6741.92	24649.682
EPT1397	Negative	556.79711	-	-	unknown	unknown	unknown	10820.151	324945.601	786360.439	282756.662	707901.559	886075.759	225331.312	755179.642	726925.007	772370.87	499162.979	21189.65	594101.866	484359.817	459577.796	270625.605	644168.217	31048.944	1066237.561	1194904.512	503841.813	717001.955	259239.817	1313613.781	706136.119	296947.025	11305.758	591269.987	1012847.115	874700.974	21982.085	700860.622	362372.738	11369.427	249282.795	36686.975	9911.982	11465.331	75970.638	857685.192	4634.493	298553.989	75471.019	183672.506	595496.853	390689.495	427272.172	410360.266	15107.393	702935.824	9418.011	307320.805	422892.094	1248369.032	101803.459	121973.909	55211.27	8401.01	490048.938	440880.683	899306.645	425155.762	877715.946	634251.942	34629.899	747876.263	3192.991	231335.911
